,stop_id,stop_name,stop_lon,stop_lat,agency,route_id,route_short_name,route_long_name
49,332321,Southgate Ave & Westridge Ave,-122.49101999999999,37.691114,SamTrans,120-168,120,Colma BART - Brunswick/Templeton
50,332322,Southgate Ave & Maddux Dr,-122.486269,37.697412,SamTrans,120-168,120,Colma BART - Brunswick/Templeton
51,332336,Saint Francis Blvd & Clarinada Ave,-122.480246,37.671014,SamTrans,120-168,120,Colma BART - Brunswick/Templeton
52,332339,Saint Francis Blvd & Belhaven Ave,-122.480258,37.67349,SamTrans,120-168,120,Colma BART - Brunswick/Templeton
53,332344,Saint Francis Blvd & Southgate Ave,-122.479872,37.675585999999996,SamTrans,120-168,120,Colma BART - Brunswick/Templeton
54,332406,San Jose Ave & Bepler St,-122.461502,37.706065,SamTrans,120-168,120,Colma BART - Brunswick/Templeton
55,332538,Serramonte Shopping Ctr-Bay 1,-122.47211899999999,37.67028,SamTrans,120-168,120,Colma BART - Brunswick/Templeton
56,333014,Junipero Serra Blvd & Colma Blvd,-122.46960200000001,37.677298,SamTrans,120-168,120,Colma BART - Brunswick/Templeton
57,333015,Junipero Serra Blvd & Colma Park N Ride,-122.470576,37.682534999999994,SamTrans,120-168,120,Colma BART - Brunswick/Templeton
58,333017,Junipero Serra Blvd & Serra Ctr,-122.46641499999998,37.673362,SamTrans,120-168,120,Colma BART - Brunswick/Templeton
59,333510,Colma BART-Bay 10,-122.46556799999999,37.68464,SamTrans,120-168,120,Colma BART - Brunswick/Templeton
60,333516,El Camino Real & F St,-122.463807,37.682941,SamTrans,120-168,120,Colma BART - Brunswick/Templeton
61,335162,SFO Airport Terminal 3-Lower Level,-122.38828500000001,37.616675,SamTrans,120-168,120,Colma BART - Brunswick/Templeton
62,335503,SFO Airport Terminal 2-Lower Level,-122.384193,37.616795,SamTrans,120-168,120,Colma BART - Brunswick/Templeton
63,335620,SFO Airport Terminal G-Lower Level,-122.390399,37.615823999999996,SamTrans,120-168,120,Colma BART - Brunswick/Templeton
64,335637,SFO Airport Terminal A-Lower Level,-122.389293,37.615019000000004,SamTrans,120-168,120,Colma BART - Brunswick/Templeton
